-0.18	47.61
-0.14	87.28
-0.04	205.56
-0.04	210.17
0.08	223.82
0.09	251.50
0.06	262.02
0.03	18.81
0.04	23.24
0.04	27.85
-0.07	57.54
-0.07	57.54
-0.07	89.63
-0.04	210.25
0.06	226.48
0.04	245.29
0.06	255.43
0.04	261.15
0.04	268.52
-0.07	45.21
-0.13	57.94
-0.09	74.73
-0.03	197.25
-0.04	201.68
-0.04	206.11
0.05	229.17
0.04	239.69
0.06	248.00
0.09	257.96
0.06	278.44
0.04	28.40
-0.09	45.18
-0.16	51.27
-0.10	69.90
-0.06	96.64
-0.10	115.45
-0.04	201.76
0.15	221.13
0.03	231.09
0.23	253.22
0.08	292.87
0.04	24.16
-0.13	36.33
-0.16	63.07
-0.27	91.29
0.04	197.52
0.04	216.52
0.07	231.27
0.06	239.94
-0.04	251.19
0.06	262.62
0.05	298.59
-0.13	35.06
-0.08	70.12
-0.13	78.42
-0.26	98.53
0.07	213.86
0.05	230.47
0.05	237.66
0.06	251.50
0.09	260.17
0.04	283.79
0.04	20.29
0.04	24.71
-0.09	39.65
-0.04	57.91
-0.17	75.25
0.08	234.77
0.04	243.44
0.05	254.51
0.05	255.25
0.04	16.05
0.04	20.47
0.04	25.08
0.04	29.51
-0.10	57.73
-0.20	87.60
0.04	211.72
0.08	219.84
0.09	250.45
0.04	269.26
0.04	25.46
-0.08	50.19
-0.04	77.87
-0.07	82.11
-0.04	88.02
0.04	88.20
-0.16	97.06
0.08	215.52
0.08	239.69
0.06	275.49
0.04	327.16
0.03	11.99
0.03	16.60
0.04	21.02
0.04	25.64
-0.12	41.68
-0.07	63.81
-0.04	71.37
-0.04	84.10
-0.08	90.55
-0.13	114.53
0.06	212.46
0.07	226.48
0.07	236.99
0.04	251.37
0.06	252.85
-0.17	53.14
0.04	62.00
0.04	75.65
-0.07	84.51
0.04	235.26
0.09	236.37
0.07	245.04
0.07	270.32
0.07	274.75
0.04	327.71
0.03	332.32
0.04	21.76
0.04	26.19
0.04	30.61
-0.08	46.29
-0.04	58.46
-0.17	74.32
-0.04	81.33
0.04	84.65
0.08	227.77
0.04	236.25
0.04	266.68
0.12	283.09
0.04	22.14
0.04	26.57
-0.06	29.52
-0.09	64.95
0.04	80.64
0.04	85.06
0.04	88.75
0.03	238.40
0.11	243.01
0.04	270.88
0.06	271.25
-0.09	44.08
-0.16	62.52
0.04	85.39
0.03	87.79
0.04	170.78
0.06	240.31
0.09	257.64
0.05	262.62
0.05	289.00
-0.07	45.18
-0.12	50.72
-0.12	67.68
-0.13	77.09
0.04	85.57
-0.04	231.82
0.11	237.73
0.04	272.03
0.04	273.32
-0.04	323.85
-0.15	44.28
-0.05	48.71
-0.05	67.35
-0.09	81.00
0.04	81.56
0.04	90.05
-0.04	229.91
0.13	237.11
0.06	240.25
0.04	264.60
0.07	266.26
0.08	268.85
-0.04	329.19
0.04	23.05
-0.08	41.68
-0.13	54.22
-0.12	80.96
0.04	229.61
0.04	239.94
0.04	252.11
0.04	262.25
0.04	14.58
0.04	23.62
0.04	28.05
-0.13	49.82
-0.08	69.93
-0.04	81.93
-0.04	107.94
0.04	241.72
0.16	257.41
0.04	329.92
-0.16	50.35
-0.08	59.39
-0.05	80.59
-0.05	91.48
0.04	229.98
0.06	247.87
0.06	249.53
0.12	275.72
0.04	15.13
0.04	19.56
0.04	24.17
0.04	33.21
-0.06	42.81
-0.10	56.09
-0.04	128.61
0.16	247.44
0.04	274.20
-0.04	323.83
0.04	19.92
0.03	24.34
-0.08	54.41
-0.17	59.39
0.04	73.95
-0.12	78.57
0.04	82.81
0.07	227.77
0.04	233.48
0.06	237.36
0.05	261.70
0.07	268.34
0.06	284.94
0.04	287.70
0.04	330.49
0.04	15.49
0.04	24.53
-0.11	46.66
-0.09	67.87
-0.17	105.68
0.05	217.62
0.07	222.60
0.04	232.38
0.05	260.59
0.07	280.70
0.04	326.25
0.04	0.18
0.03	20.48
0.04	24.91
0.04	29.52
-0.05	39.67
-0.08	48.90
-0.12	50.93
0.04	78.97
0.04	83.40
-0.07	97.43
0.05	219.03
0.04	243.94
0.11	262.39
-0.04	269.03
0.11	270.88
0.05	283.98
0.03	326.79
-0.16	42.60
-0.06	77.83
-0.06	86.68
0.05	222.42
0.04	230.53
0.10	245.66
0.04	248.98
0.08	267.97
0.04	326.80
0.04	25.46
-0.09	44.28
-0.05	62.00
-0.05	65.87
-0.14	70.86
0.04	79.53
0.07	232.87
0.09	248.92
0.08	252.42
-0.04	257.78
0.03	283.05
-0.05	50.53
0.03	54.96
-0.21	66.95
-0.16	82.99
0.08	222.79
0.10	243.81
0.12	248.98
-0.04	7.56
0.04	26.00
-0.14	58.46
-0.05	73.40
-0.11	102.17
-0.06	114.90
-0.04	203.98
0.04	218.91
0.06	221.13
0.08	243.44
0.14	258.93
0.04	21.96
0.04	26.39
0.04	31.00
0.04	35.43
-0.07	40.78
-0.07	62.92
-0.23	84.51
-0.03	208.88
0.06	217.73
0.08	235.26
0.09	245.78
-0.06	27.30
-0.09	51.27
-0.04	59.75
-0.05	80.41
-0.05	85.39
0.04	89.26
-0.03	199.92
-0.03	204.53
0.12	231.45
-0.04	258.38
0.07	289.00
0.04	26.74
0.04	31.35
-0.17	38.18
-0.07	86.86
-0.04	87.23
0.06	226.29
0.06	232.01
0.05	251.93
0.08	273.14
-0.13	41.33
-0.07	52.22
-0.05	59.97
-0.16	95.95
-0.04	146.51
-0.03	151.12
-0.04	205.19
0.10	223.45
0.11	249.84
0.07	254.09
-0.09	47.42
-0.24	83.03
0.09	224.56
0.04	230.28
0.12	253.16
-0.04	259.62
-0.04	264.23
0.04	268.29
0.05	269.77
0.14	284.53
-0.14	34.86
-0.07	46.11
-0.12	71.00
-0.09	104.75
-0.04	147.17
0.04	151.60
-0.03	201.21
-0.04	205.64
0.06	214.30
0.04	225.92
0.04	230.72
0.13	262.81
-0.04	264.28
0.04	266.86
-0.09	44.47
-0.07	74.73
-0.04	76.02
0.04	89.12
-0.13	91.71
-0.04	201.68
0.11	226.04
0.06	231.02
0.05	244.49
-0.04	264.79
0.06	271.61
0.04	46.48
-0.19	50.53
-0.09	94.43
-0.07	94.61
-0.04	147.73
0.04	206.37
0.07	220.76
0.06	232.93
-0.04	251.37
0.10	253.40
0.05	269.08
0.05	272.77
0.04	329.75
-0.12	40.76
-0.06	51.27
-0.07	80.78
-0.04	90.55
-0.03	147.91
-0.04	152.52
-0.03	206.56
0.07	231.64
0.05	263.73
-0.07	47.05
0.04	56.09
-0.19	66.61
-0.04	207.03
0.06	231.94
0.08	236.56
0.07	265.53
-0.05	47.58
0.04	51.45
-0.15	71.74
-0.05	102.73
-0.08	115.45
-0.04	198.07
-0.04	202.68
-0.04	207.11
0.04	233.48
0.04	238.83
0.15	260.59
-0.12	38.20
-0.16	73.62
-0.18	94.47
-0.04	203.16
0.09	223.27
0.04	247.63
0.04	273.28
0.04	358.15
-0.10	48.14
-0.04	63.26
-0.04	68.05
-0.11	70.27
-0.14	90.55
-0.04	124.12
0.04	234.77
0.11	239.57
-0.03	268.89
0.04	271.29
0.13	272.03
0.09	282.73
-0.16	36.72
-0.19	51.85
-0.09	69.56
-0.06	85.25
0.12	235.08
0.07	246.15
0.06	267.56
0.12	279.55
-0.08	41.31
-0.16	50.72
-0.07	62.52
-0.08	74.32
0.07	229.24
0.04	233.11
0.06	245.47
0.04	249.53
0.04	252.66
0.10	258.38
-0.05	54.77
-0.20	59.20
-0.05	75.25
0.04	149.94
-0.04	203.98
0.07	234.22
0.05	238.28
0.04	244.18
0.08	250.64
0.04	26.20
-0.10	52.96
-0.15	71.96
-0.04	204.45
0.09	235.63
0.07	261.65
0.08	268.48
-0.12	49.24
-0.15	58.65
-0.07	70.27
-0.06	85.76
-0.04	150.68
0.04	228.14
0.08	241.41
0.08	252.30
0.08	263.55
0.04	267.42
0.09	300.61
-0.17	45.39
-0.11	55.17
-0.09	81.37
-0.04	88.94
-0.06	102.78
0.04	146.51
-0.03	151.12
0.04	228.62
0.08	230.47
0.05	231.02
0.06	253.16
0.06	260.17
0.04	284.53
0.04	13.46
-0.16	49.80
-0.08	78.01
-0.04	84.84
-0.06	101.80
-0.04	196.23
-0.04	200.84
-0.04	205.27
0.06	225.00
0.07	229.24
0.06	240.31
0.05	248.79
0.03	270.00
0.04	50.37
-0.17	64.77
-0.20	89.86
-0.04	147.25
-0.04	205.74
0.05	222.72
0.12	229.91
0.06	239.14
0.04	249.84
-0.04	268.66
0.04	286.56
-0.04	324.94
-0.09	53.30
-0.16	68.05
-0.04	114.53
-0.04	147.36
-0.04	205.82
0.04	225.00
0.20	251.37
-0.03	255.43
0.04	263.36
0.03	264.28
-0.04	267.97
-0.21	58.86
-0.04	64.40
-0.08	97.80
